"artist.familiarity","artist.hotttnesss","artist.id","artist.latitude","artist.location","artist.longitude","artist.name","artist.similar","artist.terms","artist.terms_freq","release.id","release.name","song.artist_mbtags","song.artist_mbtags_count","song.bars_confidence","song.bars_start","song.beats_confidence","song.beats_start","song.duration","song.end_of_fade_in","song.hotttnesss","song.id","song.key","song.key_confidence","song.loudness","song.mode","song.mode_confidence","song.start_of_fade_out","song.tatums_confidence","song.tatums_start","song.tempo","song.time_signature","song.time_signature_confidence","song.title","song.year"
"0.20107756","0.0","ARTHKKA122BCFCBF58","0.0","0","0.0","Milan Band","0.0","serialism","1.0","162273","0","0.0","0.0","0.028","1.8618","0.706","0.05108","152.0322","0.479","-1.0","SOMJPML12A8C13D74E","8.0","0.656","-9.414","1","0.393","143.871","0.555","0.05108","128.598","5.0","0.197","0","0"
"0.618765786","0.409134869","ARJDMBO1187B9AD118","0.0","0","0.0","Johnny Osbourne","0.0","roots reggae","0.910303408","605167","0","0.0","0.0","0.031","1.07333","0.541","0.35811","215.30077","0.588","0.0","SOCVDYI12AC4687DDB","3.0","0.445","-9.741","0","0.496","208.376","0.315","0.18068","163.445","4.0","0.015","0","2004"
"0.707335681","0.603876487","ARYJSY01187B9B7C65","0.0","0","0.0","Dolly Parton","0.0","bluegrass","1.0","474726","0","0.0","2.0","0.084","1.14709","1.0","0.07152","155.21914","0.0","-1.0","SOEVGMZ12A8C1421B5","7.0","0.0","-11.965","0","0.181","147.673","1.0","0.07152","114.027","3.0","1.0","0","1971"
"0.488008882","0.31401179","AR77FBJ1187FB49D8D","42.33168","0","-83.04792","Rance Allen Group","0.0","jazz funk","0.898604153","364642","0","0.0","0.0","0.908","0.23374","0.908","0.23374","207.12444","0.352","-1.0","SOCGURJ12AB0182AEE","7.0","0.662","-12.779","1","0.756","192.447","0.242","0.23374","111.316","1.0","0.0","0","0"
"0.81444811","0.60797181","ARFVYJI1187B9B8E13","47.60356","0","-122.32944","Pearl Jam","0.0","grunge","0.954857727","307651","0","0.0","4.0","0.562","2.24039","0.238","1.67818","428.56444","4.267","0.659304669","SOHTWLT12A8C13CFE1","4.0","0.743","-8.403","0","0.727","414.697","0.069","1.67818","105.994","3.0","1.0","0","2006"
"0.69044755","0.507781667","ARBM4TC1187FB5CE98","0.0","0","0.0","Natalie Cole","0.0","vocal jazz","0.999038018","614890","0","0.0","1.0","0.593","1.61011","0.593","1.61011","185.7824","3.059","-1.0","SOVQZYP12A8C144692","8.0","0.015","-13.251","1","0.236","174.556","0.119","1.26705","88.489","1.0","0.249","0","0"
"0.780461749","0.574274731","ARMQHX71187B9890D3","0.0","0","0.0","Mastodon","0.0","alternative metal","0.999863626","538734","0","0.0","2.0","0.02","0.80159","0.385","0.29973","654.28853","3.048","0.626612803","SOHHANU12A58A77C66","7.0","0.539","-5.884","0","0.617","638.462","0.351","0.29973","118.433","4.0","0.802","0","2009"
"0.605874049","0.433945514","ARYXJ5A1187B9B9E56","36.69094","0","-6.13487","Kiril Valeri","0.0","flamenco","1.0","767591","0","0.0","0.0","0.198","1.1645","0.603","0.5406","306.72934","0.0","0.270775999","SOTHWPG12AB018C90E","11.0","0.0","-6.929","1","0.232","276.149","0.338","0.22825","96.007","4.0","0.906","0","0"
"0.638880206","0.246340714","ARULHJM1187B997004","0.0","0","0.0","Word","0.0","blues-rock","1.0","554760","0","0.0","0.0","0.002","0.33922","0.478","0.33922","229.51138","3.233","-1.0","SOOQHNV12AB0186CD4","9.0","0.457","-4.198","1","0.398","222.285","0.149","0.17961","187.807","4.0","0.381","0","0"
"0.712098902","0.413393911","AROTIMO1187FB532BF","0.0","0","0.0","DJ Quik","0.0","gangster rap","1.0","528941","0","0.0","0.0","0.512","0.23293","0.058","0.23293","205.58322","0.0","-1.0","SOSGXRU12AAF3B2B07","7.0","0.025","-6.998","0","0.312","202.931","0.759","0.23293","181.115","4.0","0.701","0","1991"
"0.635757022","0.379436972","AR0X3JJ1187FB3A9A7","0.0","0","0.0","Hank Locklin","0.0","honky tonk","1.0","293622","0","0.0","0.0","0.025","0.98812","1.0","0.17951","127.05914","0.322","0.494489518","SOFRUDU12A8C13A40C","2.0","0.826","-12.772","1","0.936","114.724","0.676","0.17951","148.357","4.0","0.097","0","0"
"0.786427083","0.512226738","AR035N21187FB3938E","34.23294","0","-102.4102","BT","0.0","electronica","0.999989369","472444","0","0.0","2.0","0.042","0.89966","0.806","0.46147","44.35546","0.0","0.304169503","SONXLQQ12AB0184B54","1.0","0.0","-18.147","0","0.0","44.355","0.418","0.46147","136.164","4.0","0.68","0","0"
"0.622829997","0.426944256","ARA0H5U1187FB47949","0.0","0","0.0","2-4 Grooves feat. Reki D.","0.0","vocal house","0.93474553","763206","0","0.0","0.0","0.041","1.15739","0.72","0.69791","203.83302","2.067","-1.0","SOKPHVH12AB0187460","4.0","0.648","-7.661","0","0.629","195.117","0.301","0.69791","126.941","4.0","1.0","0","2009"
"0.382308283","0.283562596","AR358YS1187FB44A29","37.20897","0","-93.29156","The Jordanaires","0.0","country gospel","1.0","239244","0","0.0","0.0","0.338","0.95034","0.932","0.55728","176.50893","0.497","-1.0","SOIUGDX12A6D4FDECA","5.0","0.526","-17.308","1","0.595","165.535","0.932","0.55728","159.582","3.0","1.0","0","0"
"0.727230316","0.476559379","ARANOZN1187B9B373E","0.0","0","0.0","Descendents","0.0","hardcore punk","0.999743837","329967","0","0.0","2.0","0.37","0.82038","0.0","0.04246","140.66893","0.078","0.519448582","SOAYYDM12AB01817E6","6.0","0.006","-28.347","0","0.127","135.285","0.0","0.04246","89.495","4.0","0.614","0","1986"
"0.665728336","0.456940558","ARHONG11187FB3B120","29.78772","0","-95.82333","L.A. Guns","0.0","heavy metal","0.998509337","71267","0","0.0","0.0","0.085","0.36695","0.463","0.36695","201.09016","0.0","-1.0","SORAJXA12A58A7A4C9","5.0","0.608","-2.869","0","0.505","201.09","0.609","0.05221","102.259","3.0","1.0","0","1988"
"0.53938059","0.360583582","ARRA2F91187B9B4061","0.0","0","0.0","Bare Jr.","0.0","post-grunge","0.96793713","282150","0","0.0","0.0","0.185","0.7081","0.0","0.09479","254.79791","0.0","0.0","SODJUNF12A8C13337F","10.0","0.647","-7.309","1","0.54","236.141","0.491","0.09479","107.529","3.0","1.0","0","1998"
"0.075124762","0.370194701","ARSGZ3J1187FB3E610","34.01156","0","-118.49229","Shelley Fabares","0.0","brill building pop","0.9221646","46723","0","0.0","0.0","0.121","1.79615","0.866","0.56961","143.0722","0.32","0.0","SOVDDWO12A6D4F9A78","0.0","0.675","-15.351","1","0.353","133.724","0.473","0.26777","99.408","4.0","1.0","0","0"
"0.312415123","0.250601286","ARMQ32V1187B9999F3","52.88356","0","-1.97406","Norrie Paramor","0.0","easy listening","0.99891338","575880","0","0.0","1.0","0.147","0.93377","0.982","0.20126","163.49995","2.171","0.0","SOFGQAP12AB0185946","9.0","0.753","-25.694","1","0.629","156.212","0.23","0.20126","79.731","4.0","0.897","0","0"
"0.524700041","0.389765518","AR8EDG51187FB41A08","0.0","0","0.0","Gary Hobbs","0.0","tejano","1.0","539974","0","0.0","0.0","0.423","0.27257","0.423","0.27257","289.64526","0.0","0.0","SORGLCR12AB0184B69","0.0","0.403","-9.435","1","0.578","286.18","0.765","0.27257","188.502","1.0","0.0","0","0"
"0.567814264","0.376688631","AR1GYND1187B9A9CD3","38.43773","0","-122.71242","Diesel Boy","0.0","pop rock","0.901868403","558289","0","0.0","1.0","0.849","0.30566","0.849","0.30566","124.15955","0.38","0.405652196","SOLBIIE12AB0184DFC","11.0","0.724","-4.793","1","0.583","122.015","0.12","0.10118","133.729","1.0","0.046","0","1998"
"0.698770478","0.399451724","AR1PCLK1187FB5BBFF","40.14323","0","-74.72671","Angelo Badalamenti","0.0","chill-out","0.916559613","275722","0","0.0","3.0","0.343","0.64009","0.743","0.19422","167.3922","0.131","0.445454526","SORHOEV12A81C20F71","4.0","0.694","-17.623","0","0.591","163.149","0.388","0.19422","139.136","4.0","0.63","0","0"
"0.784820389","0.572583336","ARF0W6Z1187B9AC325","0.0","0","0.0","Cradle Of Filth","0.0","sympho black metal","0.998098407","179267","0","0.0","2.0","0.192","0.93541","0.616","0.32747","321.35791","0.0","-1.0","SOFPYXC12A58A7A4B9","2.0","0.341","-6.2","0","0.369","312.761","0.114","0.17724","193.693","4.0","0.617","0","1994"
"0.520204911","0.361509802","ARWGIOC1187FB4CBEF","37.16793","0","-95.84502","Jim Chappell","0.0","chamber jazz","0.978177995","517634","0","0.0","0.0","0.471","0.67486","0.709","0.67486","263.94077","0.429","-1.0","SOFQGCQ12AB0183609","0.0","0.693","-19.821","1","0.528","248.123","0.0","0.2855","76.693","4.0","0.524","0","0"
"0.479695608","0.220050765","ARZHLNX1187FB4B8E7","40.71455","0","-74.00712","Ladybug","0.0","dancehall","0.975627241","686750","0","0.0","0.0","0.101","0.84998","0.809","0.37847","341.36771","0.0","-1.0","SOEBDBO12AC4688712","10.0","0.432","-9.632","1","0.304","324.679","0.638","0.1433","126.95","4.0","0.575","0","0"
"0.463087254","0.327858925","ARC25S11187B993923","0.0","0","0.0","Bandido","0.0","hard house","0.871734396","766687","0","0.0","0.0","1.0","0.12319","1.0","0.12319","333.13914","0.0","-1.0","SONIQSB12AB0189829","6.0","0.598","-5.671","1","0.532","317.719","0.0","0.12319","144.812","1.0","0.091","0","0"
"0.515611096","0.0","ARKE8PP1187B997DD4","0.0","0","0.0","Brixx","0.0","rap","1.0","545429","0","0.0","0.0","0.011","0.74492","0.576","0.30222","349.12608","0.0","-1.0","SOYNEII12AB0181DB6","11.0","0.7","-11.708","0","0.319","338.506","0.332","0.08142","138.003","4.0","0.0","0","0"
"0.905776889","0.598458501","ARK9TRQ1187B99C095","41.50471","0","-81.69074","Nine Inch Nails","0.0","industrial metal","0.999945289","15567","0","0.0","7.0","0.372","0.70514","0.541","0.11379","168.56771","0.0","-1.0","SOKIGWD12A6701DE9D","7.0","0.576","-16.968","0","0.621","159.637","0.538","0.11379","130.284","4.0","0.706","0","1999"
"0.352212817","0.297949266","ARGTUWC1187B9904A0","0.0","0","0.0","Susana Seivane","0.0","gaita","1.0","789959","0","0.0","0.0","0.018","0.57605","0.815","0.15761","350.71955","0.519","0.0","SOHXKAN12AC46872F1","10.0","0.881","-13.038","1","0.901","334.17","0.477","0.15761","152.013","4.0","1.0","0","2010"
"0.385143351","0.272190152","ARFS01P1187B9A395A","42.17963","0","-72.92483","Leland Martin","0.0","honky tonk","0.967795139","259476","0","0.0","0.0","0.018","0.44875","0.934","0.07709","175.62077","0.148","-1.0","SOQZHMH12A8C13A393","4.0","0.852","-10.647","1","0.743","167.358","0.0","0.07709","159.968","4.0","0.415","0","0"
"0.682045692","0.373464228","ARGWIHH1187B9A79B0","0.0","0","0.0","Test Icicles","0.0","grime","0.86898109","534031","0","0.0","1.0","0.904","1.65865","0.607","0.20148","190.24934","0.0","0.543052864","SOLEYPL12A6D4F83CE","4.0","0.441","-4.172","0","0.326","185.289","0.479","0.20148","75.031","4.0","1.0","0","2005"
"0.630928608","0.461558452","AR5MK521187B98E0B8","51.50632","0","-0.12714","Heaven 17","0.0","new romantic","0.832842044","23134","0","0.0","2.0","0.021","0.87245","1.0","0.19248","255.16363","2.67","-1.0","SOZFCNC12A6D4F76F3","7.0","0.473","-10.756","1","0.505","248.337","0.681","0.19248","150.837","4.0","0.466","0","1981"
"0.485107918","0.247340584","ARU22AM1187B9961EA","0.0","0","0.0","React","0.0","happy hardcore","0.947005294","220650","0","0.0","0.0","0.716","0.37179","0.716","0.37179","120.2673","0.502","-1.0","SOPUQFS12A8C13DE1E","10.0","0.634","-3.422","0","0.52","116.013","0.447","0.17","143.231","1.0","0.0","0","0"
"0.480047819","0.306603641","ARTB56G11C8A41569D","0.0","0","0.0","Sven Tasnadi","0.0","tech house","1.0","515188","0","0.0","0.0","0.114","0.95309","1.0","0.46982","557.26975","0.0","-1.0","SOPNRDT12AB018A2D8","11.0","0.259","-12.26","1","0.462","508.54","1.0","0.23362","123.993","4.0","0.302","0","0"
"0.450852685","0.33238987","AR93RTI1187B98ECFB","30.38815","0","-96.0878","Mance Lipscomb","0.0","texas blues","1.0","237520","0","0.0","0.0","0.383","0.80806","0.383","0.80806","187.53261","0.0","0.350979506","SOGTLVU12A8AE47D5D","11.0","0.681","-23.527","1","0.541","180.355","0.145","0.40014","97.981","1.0","0.0","0","2000"
"0.497307512","0.342406391","AR9AN471187B99E0DA","33.74831","0","-84.39111","Scott Wesley Brown","0.0","modern rock","0.993633906","64434","0","0.0","0.0","0.438","0.40638","0.754","0.40638","295.60118","2.125","-1.0","SOXNMDZ12A6D4FA20D","2.0","0.783","-9.435","1","0.704","290.65","0.124","0.40638","137.288","4.0","0.471","0","0"
"0.424278927","0.295470991","ARAR4YH1187B98BF2A","0.0","0","0.0","FlA!vio JosA(c)","0.0","brazil","1.0","512027","0","0.0","0.0","0.242","0.1805","0.737","0.1805","252.02893","0.149","0.0","SOGOJBW12AB018513B","3.0","0.372","-8.639","1","0.467","252.029","0.849","0.1805","168.323","4.0","0.484","0","0"
"0.602555589","0.389535576","AR567PN1187FB4B4F2","0.0","0","0.0","Moss","0.0","future jazz","0.906283576","737947","0","0.0","0.0","0.432","1.64757","0.153","0.3732","329.35138","0.0","0.570850642","SONNOCP12A8C145220","2.0","0.144","-7.672","1","0.287","316.883","0.296","0.05381","111.079","4.0","0.599","0","2009"
"0.385417447","0.312131222","ARYKF861187B99C74B","0.0","0","0.0","Pery Ribeiro","0.0","bossa nova","1.0","495799","0","0.0","0.0","0.149","0.89743","0.299","0.4445","180.00934","0.258","0.0","SOUDHTP12AB0183403","0.0","0.097","-13.668","1","0.325","171.648","0.0","0.21804","133.009","4.0","0.682","0","0"
"0.539181188","0.276702625","AR4K59J1187FB3759B","44.11559","0","-120.51484","Soular","0.0","breakbeat","0.990025117","245279","0","0.0","0.0","0.127","4.45323","0.0","2.817","244.45342","0.0","0.235846203","SOWDEPU12A8C137B14","6.0","0.516","-6.885","1","0.59","227.794","0.243","2.67534","146.577","5.0","1.0","0","0"
"0.826075467","0.599602643","ARLSF8H1187B9A76B0","0.0","0","0.0","Dimmu Borgir","0.0","black metal","1.0","264857","0","0.0","4.0","0.166","1.34587","0.809","0.47161","282.53995","0.351","-1.0","SOJBYGW12A8C13A497","6.0","0.34","-4.2","0","0.34","275.522","0.321","0.25359","140.458","3.0","0.595","0","1996"
"0.684994897","0.415517083","ARDG9Z71187B997023","51.50632","0","-0.12714","Public Image Ltd","0.0","dance rock","1.0","23178","0","0.0","2.0","0.06","1.43656","0.854","0.98655","388.28363","2.49","0.26396982","SOQDTQP12A6D4F793F","0.0","0.551","-16.433","1","0.583","383.994","0.148","0.75243","132.506","4.0","0.195","0","1983"
"0.761362238","0.467110649","AR56P361187B9AC4DB","54.5958","0","-5.93494","Gary Moore","0.0","blues-rock","1.0","52141","0","0.0","2.0","0.083","1.09248","0.65","0.70219","345.93914","0.416","0.447135796","SOJHKYL12A6D4FA0AC","2.0","0.04","-6.951","1","0.148","339.754","0.83","0.50562","153.862","4.0","0.404","0","1997"
"0.464481282","0.0","ARDDHGI126E2B3AA76","0.0","0","0.0","Pascal Sangla","0.0","french pop","1.0","755756","0","0.0","0.0","0.151","0.57581","0.981","0.57581","243.1473","0.525","0.0","SOJVWBA12AB018C326","9.0","0.847","-14.737","1","0.639","235.886","0.851","0.57581","93.238","4.0","0.521","0","2010"
"0.681598553","0.537537201","ARVML631187B99E90D","0.0","0","0.0","The B-52's","0.0","dance rock","1.0","53826","0","0.0","1.0","0.555","0.45372","0.0","0.45372","261.74649","3.489","0.714046553","SONRSQW12A6D4F6D1C","0.0","0.427","-9.628","1","0.398","250.921","0.386","0.20062","124.086","4.0","0.366","0","1986"
"0.336970428","0.0","ARBKMHZ11F4C843491","0.0","0","0.0","Dakis","0.0","greek","1.0","215830","0","0.0","0.0","0.908","0.18093","0.908","0.18093","172.25098","0.449","-1.0","SONTBYD12A58A77A29","2.0","0.558","-8.46","0","0.54","165.727","1.0","0.18093","66.765","1.0","0.805","0","0"
"0.73118423","0.549204384","ARD3LXU1187B9ABFC5","0.0","0","0.0","Sex Pistols","0.0","punk","1.0","754188","0","0.0","4.0","0.233","0.65479","0.887","0.24895","216.60689","0.177","0.413739836","SOMKMPB12A8C1447D0","9.0","0.558","-3.736","1","0.533","214.192","0.598","0.0445","145.518","4.0","0.675","0","1988"
"0.892688611","0.852186238","ARXOTQH1187FB57084","0.0","0","0.0","Chris Brown","0.0","r&b","0.951770362","279702","0","0.0","0.0","0.042","0.11182","0.956","0.11182","363.59791","0.09","-1.0","SOSGQPS12A8AE48538","1.0","0.638","-4.376","1","0.371","353.913","1.0","0.11182","139.998","4.0","0.548","0","0"
"0.332330882","0.0","ARMG6K31187FB55677","0.0","0","0.0","Deekline & Wizard","0.0","breakbeat","1.0","409251","0","0.0","0.0","0.105","1.69231","0.558","0.3668","271.77751","0.0","0.319565987","SOKENJQ12AB017EC8C","0.0","0.674","-6.947","1","0.556","267.761","1.0","0.14552","90.648","3.0","1.0","0","2004"
"0.349012002","0.0","ARFUSID1241B9C9462","44.41033","0","8.93889","Daniela DessA!","0.0","opera","1.0","646806","0","0.0","0.0","0.87","0.5637","0.764","0.13425","330.65751","0.229","-1.0","SOBNTXB12A8C1428BA","2.0","0.706","-12.279","0","0.629","324.261","0.243","0.13425","140.334","4.0","0.103","0","0"
"0.632242851","0.453435791","ARC6UC81187B989062","40.71455","0","-74.00712","Hem","0.0","folk-pop","1.0","603055","0","0.0","1.0","0.0","0.34565","0.0","0.34565","133.27628","0.0","0.360370583","SOIKIJC12AC3DFB3D2","5.0","0.783","-15.736","1","0.674","117.661","0.0","0.34565","89.86","1.0","0.368","0","2005"
"0.916058239","0.535408379","ARKZJ301187FB521B2","0.0","0","0.0","Lily Allen","0.0","ska","1.0","435050","0","0.0","2.0","0.1","0.43373","0.995","0.05059","264.69832","0.0","0.566988444","SOFJNQR12A6D4FAE92","9.0","0.594","-5.871","1","0.509","251.141","0.995","0.05059","156.097","4.0","1.0","0","2006"
"0.547078569","0.333649141","ARVKAWO11F50C47C9A","0.0","0","0.0","Pentangle","0.0","british invasion","0.908676766","340310","0","0.0","0.0","0.851","0.3145","0.851","0.3145","228.51873","0.229","-1.0","SOGDFIT12AB018528B","5.0","0.579","-12.053","1","0.405","223.37","0.187","0.14212","179.501","1.0","0.0","0","0"
"0.392570166","0.313989733","ARHXBJI1241B9C8B7F","0.0","0","0.0","DJ Dips","0.0","turnablism","1.0","752185","0","0.0","0.0","0.043","0.16804","0.744","0.16804","240.3522","0.132","-1.0","SOOIZTH12AB018C12E","1.0","0.611","-6.248","1","0.544","233.465","0.837","0.16804","86.689","3.0","0.859","0","0"
"0.326699728","0.305074263","ARTFLEU1269FCD1FE3","0.0","0","0.0","Ana Bekuta","0.0","pop folk","1.0","667517","0","0.0","0.0","0.061","1.02179","0.34","0.6454","145.57995","0.0","-1.0","SOQPJUL12AB0189379","0.0","0.757","-13.703","1","0.637","140.527","0.959","0.45764","160.261","5.0","0.182","0","0"
"0.458055179","0.371760895","AR0LVFQ1187B9A84E0","40.71455","0","-74.00712","Jason Miles","0.0","jazz fusion","0.982156256","150501","0","0.0","0.0","0.15","1.97986","1.0","0.13473","235.80689","0.131","0.253834736","SOMBQEO12A8C135018","10.0","0.391","-9.716","0","0.316","235.807","0.009","0.13473","101.03","4.0","0.58","0","0"
"0.618002715","0.349476327","ARU9KWP1187B98B2A7","0.0","0","0.0","Busdriver","0.0","alternative hip hop","0.871237163","105115","0","0.0","1.0","0.026","0.68185","1.0","0.2964","192.1824","0.27","0.519403046","SOCQWKZ12A8C13CE4C","6.0","0.211","-6.258","1","0.363","192.182","0.936","0.10319","155.038","4.0","0.41","0","2007"
"0.465194733","0.36228409","ARZ05QG1187FB3843E","31.55379","0","-90.10785","Byther Smith","0.0","chicago blues","1.0","142192","0","0.0","0.0","0.199","1.58983","0.611","0.39362","418.87302","0.264","0.437351761","SONETAN12A58A7ACEB","1.0","0.826","-11.702","1","0.912","411.481","0.0","0.09325","117.168","3.0","1.0","0","1989"
"0.483703807","0.351624469","ARTEGHH1187FB435C8","0.0","0","0.0","Bebo & Cigala","0.0","latin jazz","1.0","296995","0","0.0","1.0","0.0","0.17434","0.0","0.17434","198.26893","0.0","0.676548906","SOKEXTF12A8C13AE7E","2.0","0.414","-14.509","0","0.485","193.782","0.0","0.17434","132.967","1.0","0.405","0","2003"
"0.633817882","0.354725755","ARASSX21187FB528B7","52.8029","0","-2.10633","Bizarre Inc","0.0","breakbeat","0.928908881","146503","0","0.0","0.0","0.016","1.72068","0.693","1.29819","420.10077","7.367","-1.0","SOUJISW12CF4E09416","11.0","1.0","-9.062","1","0.726","412.473","0.05","1.07786","139.91","4.0","1.0","0","1996"
"0.574400789","0.446071584","ARRH2S81187B98C8AA","43.07295","0","-89.38669","Bongzilla","0.0","stoner metal","1.0","223472","0","0.0","1.0","0.88","1.86974","0.687","0.57631","397.26975","0.392","0.460541281","SOJKDKH12A58A761A2","9.0","0.535","-6.788","1","0.333","397.27","0.325","0.25336","95.882","4.0","0.0","0","1999"
"0.44104996","0.353000688","ARSF4161187B9B449F","0.0","0","0.0","The Gone Jackals","0.0","blues-rock","0.796353591","457879","0","0.0","0.0","0.244","0.68126","0.638","0.23462","229.79873","0.205","0.495293621","SOTWWBZ12AB01845E0","4.0","0.685","-12.772","1","0.418","226.441","0.411","0.08525","135.175","3.0","0.639","0","1995"
"0.334628878","0.173067999","AR87OXB1187FB39E0B","0.0","0","0.0","The Willis Brothers","0.0","western swing","1.0","816840","0","0.0","0.0","0.083","1.26047","0.368","0.2832","150.64771","0.0","-1.0","SOKZTUH12AB018B938","7.0","0.804","-9.258","1","0.728","144.62","0.835","0.03978","121.983","3.0","0.852","0","0"
"0.560411686","0.341904574","ARCLCFS1187B9AE476","-23.56287","0","-46.65466","Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd","0.0","latin jazz","0.970341277","319844","0","0.0","0.0","0.227","1.04714","0.447","0.68669","286.14485","0.485","-1.0","SOQDTZG12A8C1442E3","9.0","0.206","-24.597","0","0.323","271.946","0.201","0.50692","169.775","3.0","0.1","0","0"
"0.406166635","0.27238546","ARWAPYC1187FB3FCAF","0.0","0","0.0","S.U.P","0.0","doom metal","1.0","333103","0","0.0","1.0","0.104","0.74275","0.402","0.30755","384.70485","0.254","-1.0","SOIFOLA12AB017CDA1","11.0","0.582","-8.161","0","0.606","351.01","0.655","0.30755","137.862","4.0","0.0","0","2001"
"0.62799739","0.365339653","ARILV5E1187B9959C8","0.0","0","0.0","Boogie Pimps","0.0","hard house","0.877277288","775316","0","0.0","1.0","0.043","0.47165","0.726","0.47165","415.03302","0.0","0.0","SOKHVZO12AB0184C4D","1.0","0.46","-6.751","1","0.716","372.663","1.0","0.23761","83.326","3.0","1.0","0","0"
"0.453171007","0.3008559","ARHSAFX1187B98E89A","31.1689","0","-100.07715","Brian Keane","0.0","world beat","0.852164388","599989","0","0.0","0.0","0.291","0.62429","0.623","0.62429","133.53751","2.235","-1.0","SOMISOP12AC468D9D5","4.0","0.0","-29.295","1","0.0","133.538","0.065","0.62429","117.667","3.0","0.255","0","0"
"0.583773265","0.343275661","ARGR9FY1187FB4D0E7","0.0","0","0.0","Aberdeen","0.0","twee pop","0.836620552","80339","0","0.0","0.0","0.18","0.6871","0.446","0.6871","266.70975","0.0","-1.0","SOOZKNQ12A6D4F6FD4","9.0","0.731","-12.658","1","0.577","257.225","0.266","0.24622","90.908","3.0","1.0","0","0"
"0.918451789","0.819588282","ARVG4OK1187B9B6BD3","0.0","0","0.0","The Killers","0.0","rock","1.0","624887","0","0.0","1.0","0.071","1.03982","0.938","0.25338","284.3424","0.206","-1.0","SOGOQGE12AB0182907","4.0","0.49","-6.546","1","0.469","267.685","0.306","0.05455","151.953","4.0","0.198","0","2008"
"0.73699197","0.47722519","ARGCY1Y1187B9A4FA5","36.16778","0","-86.77836","Gloriana","0.0","teen pop","0.97699572","726003","0","0.0","0.0","0.005","0.88942","0.507","0.88942","179.06893","0.844","0.0","SOWTIDJ12AB018808C","0.0","0.437","-17.522","0","0.465","175.92","0.332","0.88942","161.054","4.0","0.67","0","0"
"0.511000944","0.366743932","ARYFROT1187B9B78C2","0.0","0","0.0","Butterfly Temple","0.0","doom metal","0.964861054","811387","0","0.0","0.0","0.168","0.76458","0.0","0.38884","100.5971","1.268","-1.0","SONIHLC12AB0187B0C","8.0","0.246","-10.777","1","0.326","100.597","0.215","0.20097","159.895","5.0","0.298","0","0"
"0.422971308","0.317248425","ARIN12F1187FB3E92C","30.24216","0","-89.60586","Grant Geissman","0.0","smooth jazz","1.0","460988","0","0.0","1.0","0.007","1.11054","0.838","0.1732","320.60036","0.0","0.0","SOLBHCO12AB018769A","9.0","0.802","-9.993","1","0.463","303.044","1.0","0.1732","128.219","4.0","0.859","0","0"
"0.50039601","0.314882184","ARMZ4PD1187B9ACBCD","0.0","0","0.0","20/20","0.0","power pop","1.0","590998","0","0.0","0.0","0.0","3.12601","0.572","2.53688","302.36689","14.588","0.0","SOVZVPT12AB018A59E","6.0","1.0","-12.99","1","0.947","284.595","0.024","2.23347","101.229","4.0","0.634","0","0"
"0.429544942","0.322468155","AR0CWSC1187B9AFE3F","0.0","0","0.0","JosA(c) Augusto","0.0","latin pop","0.843518768","509285","0","0.0","0.0","0.24","0.52245","0.4","0.52245","284.70812","0.0","-1.0","SOZWDHS12AB0188A33","0.0","0.106","-8.339","1","0.324","274.448","0.544","0.19975","98.859","4.0","0.326","0","0"
"0.693009204","0.498668875","ARD5K161187B9AC784","51.27562","0","0.17898","Orbital","0.0","techno","1.0","2016","0","0.0","3.0","0.039","0.89509","1.0","0.4155","327.8624","0.38","0.688521844","SOFSKON12A8C13B3B5","0.0","0.509","-6.531","1","0.519","316.447","0.528","0.17571","125.975","4.0","0.794","0","2001"
"0.81592342","0.555138322","ARUZRFN1187B98AC05","0.0","0","0.0","Bone Thugs-N-Harmony / Akon","0.0","gangster rap","0.946255702","74586","0","0.0","0.0","0.056","0.44481","0.879","0.05666","286.30159","0.177","0.557880389","SOBOCAG12A6BD55D56","1.0","0.529","-6.933","1","0.317","273.601","0.289","0.05666","154.09","4.0","0.625","0","2007"
"0.646618529","0.442652003","ARSTH0R1187B98951E","0.0","0","0.0","Moonsorrow","0.0","viking metal","0.972187827","312976","0","0.0","1.0","0.408","0.93982","0.875","0.46604","356.49261","0.276","-1.0","SONCYFS12A8C14261E","9.0","0.764","-4.178","1","0.561","356.493","0.547","0.14177","124.237","4.0","0.0","0","2001"
"0.747708669","0.52040786","ARSL5SP1187B9A7AE0","34.05349","0","-118.24532","N.W.A.","0.0","gangster rap","0.882434774","160605","0","0.0","1.0","0.088","0.95072","1.0","0.33341","168.75057","0.281","0.0","SOTNBNN12A6D4F6CC7","9.0","0.445","-8.91","1","0.419","165.86","1.0","0.33341","97.099","4.0","1.0","0","1989"
"0.783458021","0.5890868","ARCE0H01187B9AF741","0.0","0","0.0","Rage Against The Machine","0.0","rap metal","0.999859221","282493","0","0.0","2.0","0.0","0.46699","0.0","0.46699","201.56036","0.0","-1.0","SOXZLDX12A58A7CE52","9.0","0.539","-2.069","1","0.379","201.56","0.296","0.25665","140.63","1.0","0.0","0","2000"
"0.362800142","0.282286406","ARW4AGO1187FB4F107","33.45081","0","-90.645","Jazz Gillum","0.0","chicago blues","1.0","161810","0","0.0","0.0","0.712","0.58716","0.712","0.58716","185.67791","0.234","-1.0","SOEESQT12A8C13C7D5","0.0","0.04","-16.844","0","0.123","178.765","0.594","0.30595","101.41","1.0","0.0","0","0"
